SKU,Discount,Timestamp
SKU59,63.828398347710966,2024-04-11 12:58:22
SKU60,15.325225128169832,2024-04-11 12:58:23
SKU61,46.82587491296543,2024-04-11 12:58:23
SKU62,58.237083164469894,2024-04-11 12:58:23
SKU63,10.413901428230286,2024-04-11 12:58:24
SKU64,71.70727648650826,2024-04-11 12:58:24
SKU65,30.327945485978816,2024-04-11 12:58:24
SKU66,26.03486977396209,2024-04-11 12:58:25
SKU67,70.20434588320086,2024-04-11 12:58:25
SKU68,37.93181238279032,2024-04-11 12:58:25
SKU69,43.892422813655834,2024-04-11 12:58:25
SKU70,38.331633459247016,2024-04-11 12:58:26
SKU71,5.74337984647317,2024-04-11 12:58:26
SKU72,81.18398476847528,2024-04-11 12:58:26
SKU73,67.08081414504368,2024-04-11 12:58:27
SKU74,2.536009130852924,2024-04-11 12:58:27
SKU75,83.6971958105736,2024-04-11 12:58:27
SKU76,55.28703963794426,2024-04-11 12:58:27
SKU77,45.95979436717718,2024-04-11 12:58:28
SKU78,5.676194858500724,2024-04-11 12:58:28
SKU79,45.64562497688258,2024-04-11 12:58:28
SKU80,72.90265468035545,2024-04-11 12:58:29
SKU81,65.5372862372864,2024-04-11 12:58:29
SKU82,13.627944591574334,2024-04-11 12:58:29
SKU83,55.12899696928506,2024-04-11 12:58:30
SKU84,89.10436729210225,2024-04-11 12:58:30
SKU85,61.5703955321551,2024-04-11 12:58:30
SKU86,17.9983592463638,2024-04-11 12:58:31
SKU87,72.37263298532017,2024-04-11 12:58:31
SKU88,67.74336627815251,2024-04-11 12:58:32
SKU89,97.76008558193868,2024-04-11 12:58:32
SKU90,13.881913501359142,2024-04-11 12:58:32
SKU91,49.68957237116943,2024-04-11 12:58:32
SKU92,38.17138646065619,2024-04-11 12:58:33
SKU93,55.432664802324396,2024-04-11 12:58:33
SKU94,2.4301509797051315,2024-04-11 12:58:33
SKU95,62.323141775558206,2024-04-11 12:58:34
SKU96,19.538505136298706,2024-04-11 12:58:34
SKU97,3.526111259143416,2024-04-11 12:58:34
SKU98,17.779144380190743,2024-04-11 12:58:35
SKU99,54.814266159421315,2024-04-11 12:58:35
,,2024-04-11 12:58:35
SKU0,55.84640443369261,2024-04-11 12:58:36
SKU1,11.874818620067472,2024-04-11 12:58:36
SKU2,10.18771496378151,2024-04-11 12:58:36
SKU3,55.04700871479396,2024-04-11 12:58:37
SKU4,4.805496036345893,2024-04-11 12:58:37
SKU5,1.3599808110927503,2024-04-11 12:58:37
SKU6,3.262666290486356,2024-04-11 12:58:37
SKU7,34.36670750596806,2024-04-11 12:58:38
SKU8,54.97407739882186,2024-04-11 12:58:38
SKU9,57.61415964715069,2024-04-11 12:58:38
SKU10,12.566236545529712,2024-04-11 12:58:39
SKU11,90.63545998228868,2024-04-11 12:58:39
SKU12,71.21338907536008,2024-04-11 12:58:39
SKU13,14.54435398564198,2024-04-11 12:58:40
SKU14,89.25419577476178,2024-04-11 12:58:40
SKU15,33.29032043576422,2024-04-11 12:58:40
SKU16,6.792454898812145,2024-04-11 12:58:41
SKU17,65.17002749538962,2024-04-11 12:58:41
SKU18,29.15490221636875,2024-04-11 12:58:41
SKU19,40.8990960703718,2024-04-11 12:58:42
SKU20,96.34107243996338,2024-04-11 12:58:42
SKU21,67.91509518796066,2024-04-11 12:58:43
SKU22,24.911802797851763,2024-04-11 12:58:43
SKU23,3.459472948691331,2024-04-11 12:58:43
SKU24,3.7406775233799974,2024-04-11 12:58:43
SKU25,31.70347518807411,2024-04-11 12:58:44
SKU26,87.70225195610354,2024-04-11 12:58:44
SKU27,74.04588864992162,2024-04-11 12:58:44
SKU28,2.397274705597141,2024-04-11 12:58:45
SKU29,50.75804734816587,2024-04-11 12:58:45
SKU30,7.220573289473754,2024-04-11 12:58:45
SKU31,40.67791444137496,2024-04-11 12:58:46
SKU32,63.367948812525384,2024-04-11 12:58:46
SKU33,58.31589150014005,2024-04-11 12:58:46
SKU34,33.720833096858215,2024-04-11 12:58:47
SKU35,84.95778681635043,2024-04-11 12:58:47
SKU36,7.850402063003242,2024-04-11 12:58:47
SKU37,21.059860277352914,2024-04-11 12:58:48
SKU38,46.86833761443702,2024-04-11 12:58:48
SKU39,17.21472953924093,2024-04-11 12:58:48
SKU40,72.4872817538463,2024-04-11 12:58:49
SKU41,99.11329161531717,2024-04-11 12:58:49
SKU42,37.22333409161342,2024-04-11 12:58:49
SKU43,9.394617421047391,2024-04-11 12:58:49
SKU44,41.084632730488316,2024-04-11 12:58:50
SKU45,27.02731042645241,2024-04-11 12:58:50
SKU46,21.66576575991112,2024-04-11 12:58:50
SKU47,86.14092229284248,2024-04-11 12:58:51
SKU48,60.82843554151338,2024-04-11 12:58:51
SKU49,71.00812188507604,2024-04-11 12:58:51
SKU50,11.362787411842419,2024-04-11 12:58:52
SKU51,21.360608777969386,2024-04-11 12:58:52
SKU52,78.42546372517207,2024-04-11 12:58:52
SKU53,27.30732364009279,2024-04-11 12:58:52
SKU54,31.146243160240854,2024-04-11 12:58:53
SKU55,71.86955250671049,2024-04-11 12:58:53
SKU56,16.789108829634703,2024-04-11 12:58:54
SKU57,49.26320535073416,2024-04-11 12:58:54
SKU58,47.87324910183145,2024-04-11 12:58:54
SKU59,51.06271867816878,2024-04-11 12:58:54
SKU60,15.325225128169832,2024-04-11 12:58:55
SKU61,52.02874990329492,2024-04-11 12:58:55
SKU62,65.51671856002864,2024-04-11 12:58:55
SKU63,13.017376785287857,2024-04-11 12:58:56
SKU64,71.70727648650826,2024-04-11 12:58:56
SKU65,33.69771720664313,2024-04-11 12:58:56
SKU66,20.827895819169672,2024-04-11 12:58:56
SKU67,70.20434588320086,2024-04-11 12:58:57
SKU68,30.345449906232258,2024-04-11 12:58:57
SKU69,43.892422813655834,2024-04-11 12:58:57
SKU70,38.331633459247016,2024-04-11 12:58:58
SKU71,5.74337984647317,2024-04-11 12:58:58
SKU72,72.16354201642247,2024-04-11 12:58:58
SKU73,67.08081414504368,2024-04-11 12:58:58
SKU74,2.536009130852924,2024-04-11 12:58:59
SKU75,92.99688423397066,2024-04-11 12:58:59
SKU76,55.28703963794426,2024-04-11 12:58:59
SKU77,45.95979436717718,2024-04-11 12:59:00
SKU78,5.045506540889533,2024-04-11 12:59:00
SKU79,57.05703122110322,2024-04-11 12:59:00
SKU80,91.12831835044432,2024-04-11 12:59:00
SKU81,65.5372862372864,2024-04-11 12:59:01
SKU82,15.331437665521126,2024-04-11 12:59:01
SKU83,55.12899696928506,2024-04-11 12:59:01
SKU84,80.19393056289204,2024-04-11 12:59:02
SKU85,69.26669497367449,2024-04-11 12:59:02
SKU86,17.9983592463638,2024-04-11 12:59:02
SKU87,80.41403665035574,2024-04-11 12:59:02
SKU88,75.27040697572501,2024-04-11 12:59:03
SKU89,78.20806846555095,2024-04-11 12:59:03
SKU90,11.105530801087314,2024-04-11 12:59:04
SKU91,62.11196546396179,2024-04-11 12:59:04
SKU92,38.17138646065619,2024-04-11 12:59:04
SKU93,55.432664802324396,2024-04-11 12:59:05
SKU94,2.4301509797051315,2024-04-11 12:59:05
SKU95,62.323141775558206,2024-04-11 12:59:05
SKU96,21.98081827833604,2024-04-11 12:59:05
SKU97,3.173500133229074,2024-04-11 12:59:06
SKU98,15.803683893502882,2024-04-11 12:59:06
SKU99,54.814266159421315,2024-04-11 12:59:06
,,2024-04-11 12:59:06
SKU0,69.80800554211577,2024-04-11 12:59:07
SKU1,14.84352327508434,2024-04-11 12:59:07
SKU2,9.055746634472454,2024-04-11 12:59:08
SKU3,48.93067441315019,2024-04-11 12:59:08
SKU4,3.8443968290767145,2024-04-11 12:59:08
SKU5,1.3599808110927503,2024-04-11 12:59:08
SKU6,3.262666290486356,2024-04-11 12:59:09
SKU7,42.95838438246007,2024-04-11 12:59:09
SKU8,54.97407739882186,2024-04-11 12:59:09
SKU9,57.61415964715069,2024-04-11 12:59:10
SKU10,12.566236545529712,2024-04-11 12:59:10
SKU11,72.50836798583094,2024-04-11 12:59:10
SKU12,56.97071126028807,2024-04-11 12:59:10
SKU13,12.928314653903982,2024-04-11 12:59:11
SKU14,79.33706291089936,2024-04-11 12:59:11
SKU15,29.591395942901528,2024-04-11 12:59:11
SKU16,7.547172109791272,2024-04-11 12:59:11
SKU17,65.17002749538962,2024-04-11 12:59:12
SKU18,29.15490221636875,2024-04-11 12:59:12
SKU19,46.011483079168265,2024-04-11 12:59:12
SKU20,86.70696519596704,2024-04-11 12:59:13
SKU21,67.91509518796066,2024-04-11 12:59:13
SKU22,27.67978088650196,2024-04-11 12:59:13
SKU23,3.891907067277747,2024-04-11 12:59:13
SKU24,3.3250466874488867,2024-04-11 12:59:14
SKU25,31.70347518807411,2024-04-11 12:59:14
SKU26,77.95755729431426,2024-04-11 12:59:15
SKU27,92.55736081240202,2024-04-11 12:59:15
SKU28,1.9178197644777129,2024-04-11 12:59:15
SKU29,50.75804734816587,2024-04-11 12:59:15
SKU30,6.418287368421115,2024-04-11 12:59:16
SKU31,50.8473930517187,2024-04-11 12:59:16
SKU32,63.367948812525384,2024-04-11 12:59:16
SKU33,51.83634800012449,2024-04-11 12:59:16
SKU34,37.46759232984246,2024-04-11 12:59:17
SKU35,84.95778681635043,2024-04-11 12:59:17
SKU36,7.850402063003242,2024-04-11 12:59:17
SKU37,21.059860277352914,2024-04-11 12:59:18
SKU38,52.0759306827078,2024-04-11 12:59:18
SKU39,19.127477265823256,2024-04-11 12:59:18
SKU40,72.4872817538463,2024-04-11 12:59:18
SKU41,89.20196245378546,2024-04-11 12:59:19
SKU42,37.22333409161342,2024-04-11 12:59:19
SKU43,9.394617421047391,2024-04-11 12:59:19
SKU44,41.084632730488316,2024-04-11 12:59:20
SKU45,27.02731042645241,2024-04-11 12:59:20
SKU46,21.66576575991112,2024-04-11 12:59:20
SKU47,86.14092229284248,2024-04-11 12:59:20
SKU48,76.03554442689172,2024-04-11 12:59:21
SKU49,71.00812188507604,2024-04-11 12:59:21
SKU50,11.362787411842419,2024-04-11 12:59:21
SKU51,21.360608777969386,2024-04-11 12:59:22
SKU52,88.22864669081858,2024-04-11 12:59:22
SKU53,24.27317656897137,2024-04-11 12:59:22
SKU54,24.916994528192685,2024-04-11 12:59:22
SKU55,79.85505834078943,2024-04-11 12:59:23
SKU56,20.986386037043378,2024-04-11 12:59:23
SKU57,39.41056428058733,2024-04-11 12:59:23
SKU58,59.84156137728931,2024-04-11 12:59:24
SKU59,51.06271867816878,2024-04-11 12:59:24
SKU60,15.325225128169832,2024-04-11 12:59:24
SKU61,41.62299992263594,2024-04-11 12:59:25
SKU62,72.79635395558736,2024-04-11 12:59:25
SKU63,10.413901428230286,2024-04-11 12:59:25
SKU64,71.70727648650826,2024-04-11 12:59:26
SKU65,33.69771720664313,2024-04-11 12:59:26
SKU66,20.827895819169672,2024-04-11 12:59:26
SKU67,87.75543235400107,2024-04-11 12:59:27
SKU68,30.345449906232258,2024-04-11 12:59:27
SKU69,49.378975665362816,2024-04-11 12:59:27
SKU70,43.12308764165289,2024-04-11 12:59:28
SKU71,6.381533162747966,2024-04-11 12:59:28
SKU72,90.20442752052809,2024-04-11 12:59:28
SKU73,83.8510176813046,2024-04-11 12:59:28
SKU74,2.853010272209539,2024-04-11 12:59:29
SKU75,74.39750738717653,2024-04-11 12:59:29
SKU76,55.28703963794426,2024-04-11 12:59:29
SKU77,51.70476866307433,2024-04-11 12:59:30
SKU78,6.306883176111915,2024-04-11 12:59:30
SKU79,45.64562497688258,2024-04-11 12:59:30
SKU80,72.90265468035545,2024-04-11 12:59:30
SKU81,72.81920693031822,2024-04-11 12:59:31
SKU82,13.627944591574334,2024-04-11 12:59:31
SKU83,68.91124621160633,2024-04-11 12:59:31
SKU84,80.19393056289204,2024-04-11 12:59:32
SKU85,61.5703955321551,2024-04-11 12:59:32
SKU86,19.99817694040422,2024-04-11 12:59:32
SKU87,64.33122932028459,2024-04-11 12:59:32
SKU88,75.27040697572501,2024-04-11 12:59:33
SKU89,87.98407702374482,2024-04-11 12:59:33
SKU90,13.881913501359142,2024-04-11 12:59:33
SKU91,49.68957237116943,2024-04-11 12:59:34
SKU92,42.94280976823821,2024-04-11 12:59:34
SKU93,62.361747902614944,2024-04-11 12:59:34
SKU94,2.7339198521682726,2024-04-11 12:59:34
SKU95,62.323141775558206,2024-04-11 12:59:35
SKU96,24.42313142037338,2024-04-11 12:59:35
SKU97,3.173500133229074,2024-04-11 12:59:36
SKU98,19.7546048668786,2024-04-11 12:59:36
SKU99,54.814266159421315,2024-04-11 12:59:36
,,2024-04-11 12:59:36
SKU0,62.82720498790419,2024-04-11 12:59:37
SKU1,11.874818620067472,2024-04-11 12:59:37
SKU2,11.319683293090566,2024-04-11 12:59:37
SKU3,55.04700871479396,2024-04-11 12:59:38
SKU4,4.805496036345893,2024-04-11 12:59:38
SKU5,1.6999760138659377,2024-04-11 12:59:38
SKU6,3.6704995767971504,2024-04-11 12:59:39
SKU7,38.66254594421406,2024-04-11 12:59:39
SKU8,54.97407739882186,2024-04-11 12:59:39
SKU9,57.61415964715069,2024-04-11 12:59:39
SKU10,12.566236545529712,2024-04-11 12:59:40
SKU11,81.57191398405982,2024-04-11 12:59:40
SKU12,64.09205016782408,2024-04-11 12:59:40
SKU13,14.54435398564198,2024-04-11 12:59:41
SKU14,99.1713286386242,2024-04-11 12:59:41
SKU15,29.591395942901528,2024-04-11 12:59:41
SKU16,6.792454898812145,2024-04-11 12:59:41
SKU17,73.31628093231332,2024-04-11 12:59:42
SKU18,29.15490221636875,2024-04-11 12:59:42
SKU19,46.011483079168265,2024-04-11 12:59:42
SKU20,86.70696519596704,2024-04-11 12:59:43
SKU21,84.89386898495083,2024-04-11 12:59:43
SKU22,22.143824709201567,2024-04-11 12:59:43
SKU23,4.324341185864164,2024-04-11 12:59:43
SKU24,4.156308359311108,2024-04-11 12:59:44
SKU25,35.66640958658337,2024-04-11 12:59:44
SKU26,87.70225195610354,2024-04-11 12:59:44
SKU27,92.55736081240202,2024-04-11 12:59:44
SKU28,1.9178197644777129,2024-04-11 12:59:45
SKU29,50.75804734816587,2024-04-11 12:59:45
SKU30,7.220573289473754,2024-04-11 12:59:45
SKU31,45.76265374654683,2024-04-11 12:59:45
SKU32,63.367948812525384,2024-04-11 12:59:46
SKU33,64.7954350001556,2024-04-11 12:59:46
SKU34,33.720833096858215,2024-04-11 12:59:46
SKU35,67.96622945308035,2024-04-11 12:59:47
SKU36,7.850402063003242,2024-04-11 12:59:47
SKU37,18.71987580209148,2024-04-11 12:59:47
SKU38,52.0759306827078,2024-04-11 12:59:47
SKU39,19.127477265823256,2024-04-11 12:59:48
SKU40,72.4872817538463,2024-04-11 12:59:48
SKU41,79.29063329225374,2024-04-11 12:59:48
SKU42,41.876250853065095,2024-04-11 12:59:48
SKU43,11.74327177630924,2024-04-11 12:59:49
SKU44,41.084632730488316,2024-04-11 12:59:49
SKU45,27.02731042645241,2024-04-11 12:59:49
SKU46,21.66576575991112,2024-04-11 12:59:50
SKU47,76.56970870474886,2024-04-11 12:59:50
SKU48,76.03554442689172,2024-04-11 12:59:50
SKU49,63.118330564512036,2024-04-11 12:59:50
SKU50,12.78313583832272,2024-04-11 12:59:51
SKU51,21.360608777969386,2024-04-11 12:59:51
SKU52,78.42546372517207,2024-04-11 12:59:51
SKU53,24.27317656897137,2024-04-11 12:59:52
SKU54,31.146243160240854,2024-04-11 12:59:52
SKU55,71.86955250671049,2024-04-11 12:59:52
SKU56,16.789108829634703,2024-04-11 12:59:52
SKU57,44.336884815660746,2024-04-11 12:59:53
SKU58,59.84156137728931,2024-04-11 12:59:53
SKU59,51.06271867816878,2024-04-11 12:59:53
SKU60,13.622422336150962,2024-04-11 12:59:54
SKU61,41.62299992263594,2024-04-11 12:59:54
SKU62,58.237083164469894,2024-04-11 12:59:54
SKU63,13.017376785287857,2024-04-11 12:59:54
SKU64,80.6706860473218,2024-04-11 12:59:55
SKU65,33.69771720664313,2024-04-11 12:59:55
SKU66,23.43138279656588,2024-04-11 12:59:55
SKU67,78.97988911860097,2024-04-11 12:59:56
SKU68,34.13863114451129,2024-04-11 12:59:56
SKU69,49.378975665362816,2024-04-11 12:59:57
SKU70,43.12308764165289,2024-04-11 12:59:57
SKU71,5.74337984647317,2024-04-11 12:59:57
SKU72,72.16354201642247,2024-04-11 12:59:58
SKU73,67.08081414504368,2024-04-11 12:59:58
SKU74,2.536009130852924,2024-04-11 12:59:58
SKU75,74.39750738717653,2024-04-11 12:59:59
SKU76,55.28703963794426,2024-04-11 12:59:59
SKU77,45.95979436717718,2024-04-11 12:59:59
SKU78,5.045506540889533,2024-04-11 13:00:00
SKU79,57.05703122110322,2024-04-11 13:00:00
SKU80,72.90265468035545,2024-04-11 13:00:00
SKU81,72.81920693031822,2024-04-11 13:00:01
SKU82,17.034930739467917,2024-04-11 13:00:01
SKU83,68.91124621160633,2024-04-11 13:00:01
SKU84,71.2834938336818,2024-04-11 13:00:02
SKU85,61.5703955321551,2024-04-11 13:00:02
SKU86,19.99817694040422,2024-04-11 13:00:03
SKU87,80.41403665035574,2024-04-11 13:00:03
SKU88,60.21632558058001,2024-04-11 13:00:03
SKU89,78.20806846555095,2024-04-11 13:00:04
SKU90,11.105530801087314,2024-04-11 13:00:04
SKU91,49.68957237116943,2024-04-11 13:00:04
SKU92,38.17138646065619,2024-04-11 13:00:04
SKU93,55.432664802324396,2024-04-11 13:00:05
SKU94,2.4301509797051315,2024-04-11 13:00:05
SKU95,70.11353449750298,2024-04-11 13:00:06
SKU96,24.42313142037338,2024-04-11 13:00:06
SKU97,2.820889007314733,2024-04-11 13:00:06
SKU98,15.803683893502882,2024-04-11 13:00:07
SKU99,54.814266159421315,2024-04-11 13:00:07
,,2024-04-11 13:00:07
SKU0,62.82720498790419,2024-04-11 13:00:08
SKU1,13.359170947575906,2024-04-11 13:00:08
SKU2,9.055746634472454,2024-04-11 13:00:08
SKU3,48.93067441315019,2024-04-11 13:00:09
SKU4,3.8443968290767145,2024-04-11 13:00:09
SKU5,1.6999760138659377,2024-04-11 13:00:09
SKU6,4.078332863107945,2024-04-11 13:00:10
SKU7,34.36670750596806,2024-04-11 13:00:10
SKU8,54.97407739882186,2024-04-11 13:00:10
SKU9,64.01573294127854,2024-04-11 13:00:10
SKU10,12.566236545529712,2024-04-11 13:00:11
SKU11,90.63545998228868,2024-04-11 13:00:11
SKU12,56.97071126028807,2024-04-11 13:00:11
SKU13,12.928314653903982,2024-04-11 13:00:12
SKU14,79.33706291089936,2024-04-11 13:00:12
SKU15,29.591395942901528,2024-04-11 13:00:12
SKU16,7.547172109791272,2024-04-11 13:00:12
SKU17,81.46253436923702,2024-04-11 13:00:13
SKU18,32.799264993414845,2024-04-11 13:00:13
SKU19,46.011483079168265,2024-04-11 13:00:13
SKU20,86.70696519596704,2024-04-11 13:00:13
SKU21,76.40448208645574,2024-04-11 13:00:14
SKU22,22.143824709201567,2024-04-11 13:00:14
SKU23,3.891907067277747,2024-04-11 13:00:14
SKU24,3.7406775233799974,2024-04-11 13:00:15
SKU25,31.70347518807411,2024-04-11 13:00:15
SKU26,97.44694661789282,2024-04-11 13:00:15
SKU27,83.30162473116182,2024-04-11 13:00:16
SKU28,1.9178197644777129,2024-04-11 13:00:16
SKU29,50.75804734816587,2024-04-11 13:00:16
SKU30,6.418287368421115,2024-04-11 13:00:17
SKU31,40.67791444137496,2024-04-11 13:00:17
SKU32,63.367948812525384,2024-04-11 13:00:17
SKU33,51.83634800012449,2024-04-11 13:00:17
SKU34,29.97407386387397,2024-04-11 13:00:18
SKU35,67.96622945308035,2024-04-11 13:00:18
SKU36,7.850402063003242,2024-04-11 13:00:19
SKU37,21.059860277352914,2024-04-11 13:00:19
SKU38,41.66074454616624,2024-04-11 13:00:19
SKU39,17.21472953924093,2024-04-11 13:00:19
SKU40,64.43313933675226,2024-04-11 13:00:20
SKU41,99.11329161531717,2024-04-11 13:00:20
SKU42,46.52916761451677,2024-04-11 13:00:20
SKU43,10.568944598678316,2024-04-11 13:00:21
SKU44,51.35579091311039,2024-04-11 13:00:21
SKU45,27.02731042645241,2024-04-11 13:00:21
SKU46,21.66576575991112,2024-04-11 13:00:21
SKU47,76.56970870474886,2024-04-11 13:00:22
SKU48,60.82843554151338,2024-04-11 13:00:22
SKU49,63.118330564512036,2024-04-11 13:00:22
SKU50,11.362787411842419,2024-04-11 13:00:23
SKU51,21.360608777969386,2024-04-11 13:00:23
SKU52,98.03182965646508,2024-04-11 13:00:23
SKU53,30.34147071121421,2024-04-11 13:00:23
SKU54,28.03161884421677,2024-04-11 13:00:24
SKU55,71.86955250671049,2024-04-11 13:00:24
SKU56,16.789108829634703,2024-04-11 13:00:24
SKU57,39.41056428058733,2024-04-11 13:00:25
SKU58,47.87324910183145,2024-04-11 13:00:25
SKU59,63.828398347710966,2024-04-11 13:00:25
SKU60,17.028027920188702,2024-04-11 13:00:26
SKU61,46.82587491296543,2024-04-11 13:00:26
SKU62,58.237083164469894,2024-04-11 13:00:26
SKU63,11.71563910675907,2024-04-11 13:00:26
SKU64,71.70727648650826,2024-04-11 13:00:27
SKU65,33.69771720664313,2024-04-11 13:00:27
SKU66,20.827895819169672,2024-04-11 13:00:27
SKU67,70.20434588320086,2024-04-11 13:00:27
SKU68,30.345449906232258,2024-04-11 13:00:28
SKU69,43.892422813655834,2024-04-11 13:00:28
SKU70,47.914541824058766,2024-04-11 13:00:29
SKU71,5.105226530198373,2024-04-11 13:00:29
SKU72,72.16354201642247,2024-04-11 13:00:29
SKU73,75.46591591317414,2024-04-11 13:00:30
SKU74,3.170011413566155,2024-04-11 13:00:30
SKU75,74.39750738717653,2024-04-11 13:00:30
SKU76,55.28703963794426,2024-04-11 13:00:30
SKU77,51.70476866307433,2024-04-11 13:00:31
SKU78,5.045506540889533,2024-04-11 13:00:31
SKU79,45.64562497688258,2024-04-11 13:00:31
SKU80,91.12831835044432,2024-04-11 13:00:32
SKU81,72.81920693031822,2024-04-11 13:00:32
SKU82,15.331437665521126,2024-04-11 13:00:32
SKU83,68.91124621160633,2024-04-11 13:00:33
SKU84,89.10436729210225,2024-04-11 13:00:33
SKU85,76.96299441519388,2024-04-11 13:00:33
SKU86,15.998541552323378,2024-04-11 13:00:33
SKU87,72.37263298532017,2024-04-11 13:00:34
SKU88,67.74336627815251,2024-04-11 13:00:34
SKU89,87.98407702374482,2024-04-11 13:00:34
SKU90,13.881913501359142,2024-04-11 13:00:35
SKU91,49.68957237116943,2024-04-11 13:00:35
SKU92,38.17138646065619,2024-04-11 13:00:35
SKU93,55.432664802324396,2024-04-11 13:00:35
SKU94,2.7339198521682726,2024-04-11 13:00:36
SKU95,77.90392721944775,2024-04-11 13:00:36
SKU96,19.538505136298706,2024-04-11 13:00:36
SKU97,3.526111259143416,2024-04-11 13:00:37
SKU98,17.779144380190743,2024-04-11 13:00:37
SKU99,68.51783269927664,2024-04-11 13:00:37
,,2024-04-11 13:00:37
SKU0,62.82720498790419,2024-04-11 13:00:38
SKU1,11.874818620067472,2024-04-11 13:00:38
SKU2,9.055746634472454,2024-04-11 13:00:38
SKU3,48.93067441315019,2024-04-11 13:00:39
SKU4,3.8443968290767145,2024-04-11 13:00:39
SKU5,1.5299784124793439,2024-04-11 13:00:40
SKU6,3.262666290486356,2024-04-11 13:00:40
SKU7,34.36670750596806,2024-04-11 13:00:40
SKU8,68.71759674852733,2024-04-11 13:00:40
SKU9,51.212586353022836,2024-04-11 13:00:41
SKU10,12.566236545529712,2024-04-11 13:00:41
SKU11,81.57191398405982,2024-04-11 13:00:41
SKU12,71.21338907536008,2024-04-11 13:00:42
SKU13,14.54435398564198,2024-04-11 13:00:42
SKU14,79.33706291089936,2024-04-11 13:00:42
SKU15,29.591395942901528,2024-04-11 13:00:43
SKU16,7.547172109791272,2024-04-11 13:00:43
SKU17,65.17002749538962,2024-04-11 13:00:43
SKU18,32.799264993414845,2024-04-11 13:00:43
SKU19,40.8990960703718,2024-04-11 13:00:44
SKU20,96.34107243996338,2024-04-11 13:00:44
SKU21,76.40448208645574,2024-04-11 13:00:45
SKU22,24.911802797851763,2024-04-11 13:00:45
SKU23,3.891907067277747,2024-04-11 13:00:45
SKU24,3.3250466874488867,2024-04-11 13:00:46
SKU25,31.70347518807411,2024-04-11 13:00:46
SKU26,77.95755729431426,2024-04-11 13:00:46
SKU27,83.30162473116182,2024-04-11 13:00:47
SKU28,1.9178197644777129,2024-04-11 13:00:47
SKU29,50.75804734816587,2024-04-11 13:00:47
SKU30,6.418287368421115,2024-04-11 13:00:47
SKU31,45.76265374654683,2024-04-11 13:00:48
SKU32,63.367948812525384,2024-04-11 13:00:48
SKU33,51.83634800012449,2024-04-11 13:00:48
SKU34,29.97407386387397,2024-04-11 13:00:48
SKU35,76.46200813471539,2024-04-11 13:00:49
SKU36,8.831702320878646,2024-04-11 13:00:49
SKU37,21.059860277352914,2024-04-11 13:00:49
SKU38,41.66074454616624,2024-04-11 13:00:50
SKU39,15.301981812658605,2024-04-11 13:00:50
SKU40,64.43313933675226,2024-04-11 13:00:50
SKU41,79.29063329225374,2024-04-11 13:00:51
SKU42,37.22333409161342,2024-04-11 13:00:51
SKU43,10.568944598678316,2024-04-11 13:00:51
SKU44,51.35579091311039,2024-04-11 13:00:51
SKU45,27.02731042645241,2024-04-11 13:00:52
SKU46,21.66576575991112,2024-04-11 13:00:52
SKU47,86.14092229284248,2024-04-11 13:00:52
SKU48,60.82843554151338,2024-04-11 13:00:53
SKU49,78.89791320564004,2024-04-11 13:00:53
SKU50,11.362787411842419,2024-04-11 13:00:53
SKU51,24.030684875215556,2024-04-11 13:00:54
SKU52,78.42546372517207,2024-04-11 13:00:54
SKU53,24.27317656897137,2024-04-11 13:00:54
SKU54,28.03161884421677,2024-04-11 13:00:55
SKU55,79.85505834078943,2024-04-11 13:00:55
SKU56,16.789108829634703,2024-04-11 13:00:55
SKU57,39.41056428058733,2024-04-11 13:00:55
SKU58,59.84156137728931,2024-04-11 13:00:56
SKU59,51.06271867816878,2024-04-11 13:00:56
SKU60,13.622422336150962,2024-04-11 13:00:56
SKU61,52.02874990329492,2024-04-11 13:00:56
SKU62,58.237083164469894,2024-04-11 13:00:57
SKU63,13.017376785287857,2024-04-11 13:00:57
SKU64,80.6706860473218,2024-04-11 13:00:57
SKU65,30.327945485978816,2024-04-11 13:00:58
SKU66,23.43138279656588,2024-04-11 13:00:58
SKU67,70.20434588320086,2024-04-11 13:00:58
SKU68,34.13863114451129,2024-04-11 13:00:59
SKU69,43.892422813655834,2024-04-11 13:00:59
SKU70,43.12308764165289,2024-04-11 13:00:59
SKU71,5.105226530198373,2024-04-11 13:00:59
SKU72,72.16354201642247,2024-04-11 13:01:00
SKU73,67.08081414504368,2024-04-11 13:01:00
SKU74,2.536009130852924,2024-04-11 13:01:01
SKU75,83.6971958105736,2024-04-11 13:01:01
SKU76,69.10879954743032,2024-04-11 13:01:01
SKU77,45.95979436717718,2024-04-11 13:01:02
SKU78,5.676194858500724,2024-04-11 13:01:02
SKU79,57.05703122110322,2024-04-11 13:01:02
SKU80,82.01548651539989,2024-04-11 13:01:03
SKU81,58.25536554425457,2024-04-11 13:01:03
SKU82,15.331437665521126,2024-04-11 13:01:03
SKU83,55.12899696928506,2024-04-11 13:01:04
SKU84,80.19393056289204,2024-04-11 13:01:04
SKU85,76.96299441519388,2024-04-11 13:01:04
SKU86,17.9983592463638,2024-04-11 13:01:04
SKU87,64.33122932028459,2024-04-11 13:01:05
SKU88,67.74336627815251,2024-04-11 13:01:05
SKU89,78.20806846555095,2024-04-11 13:01:05
SKU90,12.493722151223228,2024-04-11 13:01:06
SKU91,49.68957237116943,2024-04-11 13:01:06
SKU92,38.17138646065619,2024-04-11 13:01:06
